"","subtype","GD"
"2340","B",0.038862911
"2341","B",0.024856933
"2342","B",0.006677533
"2343","B",0.006378585
"2344","B",0.032509931
"2345","B",0.01086608
"2346","B",0.015689411
"2347","B",0.010111198
"2348","B",0.017012984
"2349","B",0.006994836
"2350","B",0.010102022
"2351","B",0.034972394
"2352","B",0.03050917
"2353","B",0.019279612
"2354","B",0.022778482
"2355","B",0.061618878
"2356","B",0.042697512
"2357","B",0.009047188
"2358","B",0.010301514
"2359","B",0.022087218
"2360","B",0.021215265
"2361","B",0
"2362","B",0.081384271
"2363","B",0
"2364","B",0.004426668
"2365","B",0.067491148
"2366","B",0.03541924
"2367","B",0.064049541
"2368","B",0.060716782
"2369","B",0.06250538
"2370","B",0.070570002
"2371","B",0.04358077
"2372","B",0.073968699
"2373","B",0.043894673
"2374","B",0.073399653
"2375","B",0.084543346
"2376","B",0.037919943
"2377","B",0.023486963
"2378","B",0.014330846
"2379","B",0.017588226
"2380","B",0.032365298
"2381","B",0.020594883
"2382","B",0.067419292
"2383","B",0.074115882
"2384","B",0.071722651
"2385","B",0.02722361
"2386","B",0.011178483
"2387","B",0.079745999
"2388","B",0.060445356
"2389","B",0.105900663
"2390","B",0.048497258
"2391","B",0.064165831
"2392","B",0.078613272
"2393","B",0.075251398
"2394","B",0.070325024
"2395","B",0
"2396","B",0.061172705
"2397","B",0.088288449
"2398","B",0
"2399","B",0.060873994
"2400","B",0.068297613
"2401","B",0.053909271
"2402","B",0.025386567
"2403","B",0.023511161
"2404","B",0.033581425
"2405","B",0.05471835
"2406","B",0.001876804
"2407","B",0.006815104
"2408","B",0.002868439
"2409","B",0.002899264
"2410","B",0
"2411","B",0.002065662
"2412","B",0.040709478
"2413","B",0.033406984
"2414","B",0
"2415","B",0.009560444
"2416","B",0.05706049
"2417","B",0.055245232
"2418","B",0.017446027
"2419","B",0.015472853
"2420","B",0.039549943
"2421","B",0.04405159
"2422","B",0.069138484
"2423","B",0.067322004
"2424","B",0.050837659
"2425","B",0.059730366
"2426","B",0.059445561
"2427","B",0.071537535
"2428","B",0.083193502
"2429","B",0.029050274
"2430","B",0.047228687
"2431","B",0.032347241
"2432","B",0.061479256
"2433","B",0.069274832
"2434","B",0.005440795
"2435","B",0.08753995
"2436","B",0.054734094
"2437","B",0.051323989
"2438","B",0.074897832
"2439","B",0.089187926
"2440","B",0.06772909
"2441","B",0.044094629
"2442","B",0.063116528
"2443","B",0.047981827
"2444","B",0.10519109
"2445","B",0.058713101
"2446","B",0.005586106
"2447","B",0.056954716
"2448","B",0.088902455
"2449","B",0.054836426
"2450","B",0.034937786
"2451","B",0
"2452","B",5e-09
"2453","B",0.051908327
"2454","B",0.044976605
"2455","B",0.084823718
"2456","B",0.082941207
"2457","B",0
"2458","B",0
"2459","B",0
"2460","B",0
"2461","B",0
"2462","B",0
"2463","B",0
"2464","B",0
"2465","B",0
"2466","B",0
"2467","B",0
"2468","B",0
"2469","B",0
"2470","B",0.016117521
"2471","B",0.051473258
"2472","B",0.064007958
"2473","B",0.008334452
"2474","B",0.084499842
"2475","B",0.055926988
"2476","B",0.051676053
"2477","B",0.061776721
"2478","B",0.094050368
"2479","B",0
"2480","B",0.028273554
"2481","B",0.010344256
"2482","B",0.044060625
"2483","B",0.0348585
"2484","B",0.070875099
"2485","B",0.025661687
"2486","B",0.06719239
"2487","B",0
"2488","B",0.014456898
"2489","B",0.004919283
"2490","B",0.004596802
"2491","B",0.027833703
"2492","B",0.051639775
"2493","B",0.07165038
"2494","B",0.074439133
"2495","B",0.023655174
"2496","B",0.005672803
"2497","B",0.009211526
"2498","B",0.031780606
"2499","B",0.045111199
"2500","B",0.035651361
"2501","B",0.041728701
"2502","B",0.041846308
"2503","B",0.01992882
"2504","B",0.018376196
"2505","B",0.026461802
"2506","B",0.027360507
"2507","B",0
"2508","B",0
"2509","B",0
"2510","B",0.060509413
"2511","B",0.028544781
"2512","B",0.028624395
"2513","B",5e-09
"2514","B",0
"2515","B",0.004778638
"2516","B",0.05201087
"2517","B",0
"2518","B",0.060022291
"2519","B",0.033146875
"2520","B",0.049218083
"2521","B",0.00098733
"2522","B",0.083993039
"2523","B",0.030101093
"2524","B",0.033898973
"2525","B",0.042130975
"2526","B",0.056908893
"2527","B",0.050414395
"2528","B",0.064242056
"2529","B",0.074105954
"2530","B",0.053486053
"2531","B",0.056877604
"2532","B",0
"2533","B",0.03933002
"2534","B",0.044754279
"2535","B",0.000975345
"2536","B",0.043314352
"2537","B",0.051717743
"2538","B",0.07409641
"2539","B",0.036166317
"2540","B",0.035674626
"2541","B",0.004085366
"2542","B",0
"2543","B",5e-09
"2544","B",0.003901398
"2545","B",0.00119272
"2546","B",0
"2547","B",0
"2548","B",0
"2549","B",0.000979233
"2550","B",0.001940717
"2551","B",0.0009686
"2552","B",0
"2553","B",0.034221185
"2554","B",0.042280786
"2555","B",0.054119404
"2556","B",0.077785232
"2557","B",0.07524399
"2558","B",0.069242908
"2559","B",0.067842194
"2560","B",0
"2561","B",0.023286888
"2562","B",0.000258763
"2563","B",0.055098465
"2564","B",0
"2565","B",0.001006787
"2566","B",0
"2567","B",0
"2568","B",5e-09
"2569","B",0.007363836
"2570","B",0.018878561
"2571","B",0.076936477
"2572","B",0.049924206
"2573","B",0.069240727
"2574","B",0.075190946
"2575","B",0.060062144
"2576","B",0.045069013
"2577","B",0.025818794
"2578","B",0
"2579","B",0.010693549
"2580","B",0.042241438
"2581","B",0.066846295
"2582","B",0.001705395
"2583","B",0.073534538
"2584","B",0.054435763
"2585","B",0.068602365
"2586","B",0.019217212
"2587","B",0.062449361
"2588","B",0.08019955
"2589","B",0.037082786
"2590","B",0.067969073
"2591","B",0.087960902
"2592","B",0
"2593","B",0.000973286
"2594","B",0.01540864
"2595","B",0.064602218
"2596","B",0.018646949
"2597","B",0.056698772
"2598","B",0.06592975
"2599","B",0.066724743
"2600","B",0.055266654
"2601","B",0.062508627
"2602","B",0.066999443
"2603","B",0.06395695
"2604","B",0
"2605","B",0.073805468
"2606","B",0.035204371
"2607","B",0.008750155
"2608","B",0.001139116
"2609","B",0.04470127
"2610","B",0.046243303
"2611","B",0.023105013
"2612","B",0.047052354
"2613","B",0.047616652
"2614","B",0.024788299
"2615","B",0.03778529
"2616","B",0.01625067
"2617","B",0.026996259
"2618","B",0.014034761
"2619","B",0.024656287
"2620","B",0.016483001
"2621","B",0.008082814
"2622","B",0.008002219
"2623","B",0.025004242
"2624","B",0.038041018
"2625","B",0.035289992
"2626","B",0.058586984
"2627","B",0.067825087
"2628","B",0.042409568
"2629","B",0.061011749
"2630","B",0.033803642
"2631","B",0.0033505
"2632","B",0.032533574
"2633","B",0.023040285
"2634","B",0.022574915
"2635","B",0.019760972
"2636","B",5e-09
"2637","B",0.035282624
"2638","B",0.011181494
"2639","B",0.046764032
"2640","B",0.040190243
"2641","B",0.041942389
"2642","B",0.029040325
"2643","B",0.037406193
"2644","B",0.024286364
"2645","B",0.046968677
"2646","B",0.030900083
"2647","B",0.034683413
"2648","B",0.036278558
"2649","B",0.041369154
"2650","B",0.017534415
"2651","B",0.025524124
"2652","B",0.011789341
"2653","B",0.025867551
"2654","B",0.02623617
"2655","B",0.029815255
"2656","B",0.032305109
"2657","B",0.013994329
"2658","B",0.031029182
"2659","B",0.043156104
"2660","B",0.034417142
"2661","B",0.041226899
"2662","B",0.025125611
"2663","B",0.037127478
"2664","B",0.046118771
"2665","B",0.032432026
"2666","B",0.037624691
"2667","B",0.062511325
"2668","B",0.070673142
"2669","B",0.046287977
"2670","B",0.013353651
"2671","B",0.002927048
"2672","B",5e-09
"2673","B",0
"2674","B",0.001310941
"2675","B",0
"2676","B",0
"2677","B",0
"2678","B",0
"2679","B",0
"2680","B",0
"2681","B",0
"2682","B",0
"2683","B",0
"2684","B",0.000968544
"2685","B",0.002921811
"2686","B",0
"2687","B",0
"2688","B",0.003158042
"2689","B",0.002199176
"2690","B",0
"2691","B",0
"2692","B",0.050253334
"2693","B",0.06721567
"2694","B",0.063586836
"2695","B",0.061535282
"2696","B",0.052095935
"2697","B",0.044921132
"2698","B",0.008686685
"2699","B",0.057640002
"2700","B",0.050212554
"2701","B",0
"2702","B",0.001839586
"2703","B",0.100686782
"2704","B",0.026133662
"2705","B",0
"2706","B",0.041055792
"2707","B",0.021687158
"2708","B",0
"2709","B",0.068353136
"2710","B",0.032299344
"2711","B",0.036932596
"2712","B",0.018343109
"2713","B",0.043969699
"2714","B",0.039438525
"2715","B",0.005408031
"2716","B",0.054494787
"2717","B",0.050333914
"2718","B",0.040686115
"2719","B",0
"2720","B",0.025289656
"2721","B",0.003323387
"2722","B",0.06406317
"2723","B",0.021922731
"2724","B",0.0679486
"2725","B",0.06597341
"2726","B",0.093780649
"2727","B",0.054720058
"2728","B",0.028350036
"2729","B",0.076021207
"2730","B",0.062202311
"2731","B",0.053779257
"2732","B",0.034836355
"2733","B",0
"2734","B",0.059125673
"2735","B",0.056246724
"2736","B",0.062131718
"2737","B",0.077294157
"2738","B",0.061796123
"2739","B",0.084689778
"2740","B",0.024442848
"2741","B",0.02858274
"2742","B",0.028058978
"2743","B",0.003858115
"2744","B",0.076248171
"2745","B",5e-09
"2746","B",0.012272041
"2747","B",0.060337494
"2748","B",0.083795753
"2749","B",0
"2750","B",0
"2751","B",0
"2752","B",0
"2753","B",0
"2754","B",0.001950384
"2755","B",0.063270319
"2756","B",0.071610841
"2757","B",0.002920182
"2758","B",0.0205629
"2759","B",0.074304926
"2760","B",0.050473681
"2761","B",0.057367072
"2762","B",0.059858426
"2763","B",0.038723682
"2764","B",0.056223663
"2765","B",0.003463185
"2766","B",0.058295704
"2767","B",0.006832267
"2768","B",0.05878999
"2769","B",5e-09
"2770","B",0
"2771","B",0
"2772","B",5e-09
"2773","B",0.012539782
"2774","B",0.008714926
"2775","B",0.060350208
"2776","B",0.061893282
"2777","B",0.068581875
"2778","B",0.05875693
"2779","B",0.053408605
"2780","B",0.067951978
"2781","B",0.077990904
"2782","B",0.06939363
"2783","B",0.006904991
"2784","B",0.053103659
"2785","B",0.077062889
"2786","B",0.024085167
"2787","B",0.010025044
"2788","B",0.036507137
"2789","B",0.002498346
"2790","B",0.051751859
"2791","B",0.03333253
"2792","B",0.056661541
"2793","B",0.078340795
"2794","B",0.003465099
"2795","B",0.05253086
"2796","B",0.043357949
"2797","B",0.039941398
"2798","B",0.023590101
"2799","B",0.04756033
"2800","B",0.056261628
"2801","B",0.034425312
"2802","B",0.039045394
"2803","B",0.063333933
"2804","B",0.032664798
"2805","B",0.037991364
"2806","B",0.054879687
"2807","B",0.052963566
"2808","B",0.066416936
"2809","B",0.047509973
"2810","B",0.05809575
"2811","B",0.033328354
"2812","B",0.055039647
"2813","B",0.048447194
"2814","B",0.046409279
"2815","B",0.065539219
"2816","B",0.005152905
"2817","B",0.01958181
"2818","B",0.022630997
"2819","B",0.05953775
"2820","B",0.043956322
"2821","B",0.048295429
"2822","B",0.00474187
"2823","B",0
"2824","B",0.073008099
"2825","B",5e-09
"2826","B",0
"2827","B",0.073796401
"2828","B",0.083339042
"2829","B",0.080860944
"2830","B",0.068221878
"2831","B",0.068608652
"2832","B",0.082060413
"2833","B",0.058892101
"2834","B",0.018508331
"2835","B",0
"2836","B",0.07201982
"2837","B",0.051787265
"2838","B",0.068163299
"2839","B",0.059305545
"2840","B",0.043288714
"2841","B",0.071530309
"2842","B",0.001986435
"2843","B",0.058376569
"2844","B",0.051018618
"2845","B",0.008590467
"2846","B",0.07197983
"2847","B",0.058644248
"2848","B",0.018741289
"2849","B",0.072220005
"2850","B",0.004893127
"2851","B",0.009992517
"2852","B",0.000958501
"2853","B",0.018809848
"2854","B",0.073893361
"2855","B",0.011945913
"2856","B",0.009337616
"2857","B",0.075260048
"2858","B",0.039571423
"2859","B",0.035124258
"2860","B",0.007760202
"2861","B",0.022664637
"2862","B",0
"2863","B",0.009917898
"2864","B",0.053322218
"2865","B",0.040326698
"2866","B",0.075287201
"2867","B",0.057753814
"2868","B",0.026385566
"2869","B",0.06381271
"2870","B",0
"2871","B",0
"2872","B",0
"2873","B",0
"2874","B",0
"2875","B",0.006464618
"2876","B",0.002926789
"2877","B",0.04032395
"2878","B",0.080631281
"2879","B",0
"2880","B",0.001975708
"2881","B",0.069906541
"2882","B",0.018486841
"2883","B",0.055640181
"2884","B",5e-09
"2885","B",0.000974012
"2886","B",0.000975476
"2887","B",0.003919486
"2888","B",0
"2889","B",0
"2890","B",0.000974659
"2891","B",0
"2892","B",0.00097301
"2893","B",0.001964172
"2894","B",0
"2895","B",0.00391722
"2896","B",0
"2897","B",0
"2898","B",0.000973965
"2899","B",0
"2900","B",0
"2901","B",0.000973178
"2902","B",0
"2903","B",0.000973972
"2904","B",0.000973078
"2905","B",0.073837866
"2906","B",0.076072598
"2907","B",0.030061387
"2908","B",0
"2909","B",0
"2910","B",0
"2911","B",0
"2912","B",5e-09
"2913","B",0.06391689
"2914","B",0.060646331
"2915","B",0.066120759
"2916","B",0.056636294
"2917","B",0.054703123
"2918","B",0.059243314
"2919","B",0.032798427
"2920","B",0.03391885
"2921","B",0.00381935
"2922","B",0
"2923","B",0
"2924","B",0
"2925","B",0
"2926","B",0.011578261
"2927","B",0
"2928","B",0.001906368
"2929","B",0.001917889
"2930","B",0.006760183
"2931","B",0
"2932","B",0.004156671
"2933","B",0
"2934","B",0.000948558
"2935","B",0.001902181
"2936","B",0
"2937","B",0
"2938","B",0
"2939","B",0
"2940","B",0
"2941","B",0
"2942","B",0
"2943","B",0
"2944","B",0
"2945","B",0
"2946","B",0
"2947","B",0
"2948","B",0
"2949","B",0.002856919
"2950","B",0
"2951","B",0
"2952","B",0
"2953","B",0
"2954","B",0.005736234
"2955","B",0.003371677
"2956","B",0.005775914
"2957","B",0
"2958","B",0.000949472
"2959","B",5e-09
"2960","B",0.001903632
"2961","B",0.012978178
"2962","B",6e-09
"2963","B",0.009491556
"2964","B",0
"2965","B",5e-09
"2966","B",0.005523022
"2967","B",0.008801606
"2968","B",0.052630599
"2969","B",0.076258892
"2970","B",0
"2971","B",0.001179911
"2972","B",0.04805528
"2973","B",0.054637829
"2974","B",0
"2975","B",0.085088572
"2976","B",0
"2977","B",0.001616871
"2978","B",0
"2979","B",0
"2980","B",0.000973594
"2981","B",0
"2982","B",0
"2983","B",0.07265855
"2984","B",0
"2985","B",0.039631735
"2986","B",0.001170354
"2987","B",0.081657694
"2988","B",5e-09
"2989","B",0.001473025
"2990","B",0.010685511
"2991","B",0
"2992","B",5e-09
"2993","B",0
"2994","B",0
"2995","B",0
"2996","B",5e-09
"2997","B",0.089034513
"2998","B",0.038876172
"2999","B",0.021233388
"3000","B",5e-09
"3001","B",0.025493012
"3002","B",0.006032585
"3003","B",0.000971979
"3004","B",0.003998798
"3005","B",0.052278041
"3006","B",0.028267186
"3007","B",0.022643907
"3008","B",0.051797987
"3009","B",0.027180177
"3010","B",0.003364571
"3011","B",0.059099287
"3012","B",0.053663492
"3013","B",0.053354884
"3014","B",0
"3015","B",0.007387112
"3016","B",0.002394565
"3017","B",0
"3018","B",0.06611757
"3019","B",0
"3020","B",0
"3021","B",0.005016435
"3022","B",0
"3023","B",0
"3024","B",0
"3025","B",0
"3026","B",5e-09
"3027","B",0
"3028","B",0.000995105
"3029","B",0
"3030","B",0
"3031","B",0
"3032","B",0
"3033","B",0.001999331
"3034","B",0
"3035","B",0.001139635
"3036","B",5e-09
"3037","B",0
"3038","B",0.058743604
"3039","B",0.070380275
"3040","B",0.048557021
"3041","B",0.063397323
"3042","B",0
"3043","B",0.01843414
"3044","B",0
"3045","B",0.060179207
"3046","B",0.058868854
"3047","B",0.046474086
"3048","B",0.04123776
"3049","B",0.001080503
"3050","B",0.006891372
"3051","B",0.001942889
"3052","B",0.044316759
"3053","B",0.037452839
"3054","B",0.004219827
"3055","B",0.051286423
"3056","B",0.067667683
"3057","B",0.077670858
"3058","B",5e-09
"3059","B",0
"3060","B",0.002181558
"3061","B",0.059330592
"3062","B",0.062600731
"3063","B",0
"3064","B",0.016913611
"3065","B",0.047070395
"3066","B",0.050938623
"3067","B",0
"3068","B",0.014267462
"3069","B",0.002932932
"3070","B",0.033807662
"3071","B",0.070386032
"3072","B",0.058629687
"3073","B",0.068549644
"3074","B",0.006781687
"3075","B",0.065826587
"3076","B",0.041401753
"3077","B",0.024043245
"3078","B",0.070900793
"3079","B",0.052789939
"3080","B",0.027093831
"3081","B",0.041407306
"3082","B",0
"3083","B",0
"3084","B",0
"3085","B",0.080723468
"3086","B",0.002934672
"3087","B",0.003861248
"3088","B",0.034923226
"3089","B",5e-09
"3090","B",0.005359179
"3091","B",0.001184776
"3092","B",0.003962453
"3093","B",0.003952598
"3094","B",0.005964615
"3095","B",0.002966194
"3096","B",0.00196965
"3097","B",0.046953335
"3098","B",0.030965926
"3099","B",0.047903769
"3100","B",0.005284824
"3101","B",0.074551946
"3102","B",0.064529904
"3103","B",0.044632515
"3104","B",0.051179279
"3105","B",0.01213195
"3106","B",0.095992316
"3107","B",0.0436982
"3108","B",0.060509647
"3109","B",0.018811596
"3110","B",0.021683818
"3111","B",0.042179755
"3112","B",0.088716983
"3113","B",0.055829361
"3114","B",0.038950481
"3115","B",0.04738522
"3116","B",0.056442825
"3117","B",0
"3118","B",0.0786431
"3119","B",0.003816926
"3120","B",0.058658299
"3121","B",0.057317746
"3122","B",0.050097687
"3123","B",0
"3124","B",0.026609083
"3125","B",0.054691972
"3126","B",0.011695392
"3127","B",0.091225773
"3128","B",0.039500091
"3129","B",0.002894833
"3130","B",0.083051049
"3131","B",0.007560861
"3132","B",0.000889095
"3133","B",0.031269598
"3134","B",0.002945103
"3135","B",0.001957085
"3136","B",0
"3137","B",0.001385515
"3138","B",0.004674009
"3139","B",0.002936027
"3140","B",0.002948823
"3141","B",0
"3142","B",0.003963022
"3143","B",0.002630579
"3144","B",0.002957945
"3145","B",0.00365943
"3146","B",0.007162727
"3147","B",0.01044911
"3148","B",0.00358876
"3149","B",0.00805063
"3150","B",0.003875078
"3151","B",0.001961468
"3152","B",0
"3153","B",0.009222026
"3154","B",0.009102122
"3155","B",0.08069494
"3156","B",0.029752602
"3157","B",5e-09
"3158","B",0.067655243
"3159","B",0.049033337
"3160","B",0.004023648
"3161","B",0.041589898
"3162","B",0.02409618
"3163","B",0.06646488
"3164","B",0.001428649
"3165","B",0.053672983
"3166","B",0.000969579
"3167","B",0
"3168","B",0.062311929
"3169","B",0.012906469
"3170","B",0.057689745
"3171","B",0.041249704
"3172","B",0.012186291
"3173","B",0.005738619
"3174","B",0.018711338
"3175","B",0
"3176","B",0.026894635
"3177","B",0.068401425
"3178","B",0.002670146
"3179","B",0.057820252
"3180","B",5e-09
"3181","B",0.072460607
"3182","B",0
"3183","B",0
"3184","B",0
"3185","B",0.000465939
"3186","B",0.061337429
"3187","B",0.043772185
"3188","B",0.084857695
"3189","B",0.047592614
"3190","B",0.054398301
"3191","B",0.021644036
"3192","B",0.054985491
"3193","B",0.010652691
"3194","B",0.048385929
"3195","B",0.044962452
"3196","B",0.000992394
"3197","B",0.042650746
"3198","B",0.037331656
"3199","B",0.043400957
"3200","B",0.011542035
"3201","B",0
"3202","B",0.003981375
"3203","B",0.006038795
"3204","B",0.005110981
"3205","B",0.029481381
"3206","B",0.035201429
"3207","B",0.038555191
"3208","B",0.059755827
"3209","B",0.028192689
"3210","B",0.018854578
"3211","B",0.07484823
"3212","B",0.049733647
"3213","B",0
"3214","B",5e-09
"3215","B",0.072050658
"3216","B",0.002916242
"3217","B",0.04951468
"3218","B",0.052068688
"3219","B",5e-09
"3220","B",0.079892842
"3221","B",0.08404209
"3222","B",0.009200289
"3223","B",0.042077551
"3224","B",0.068470154
"3225","B",0.054984593
"3226","B",0.028914424
"3227","B",0.051391214
"3228","B",0.066192806
"3229","B",0.016993247
"3230","B",0.074265881
"3231","B",0.073966459
"3232","B",0.028184493
"3233","B",0.052521094
"3234","B",0.043488287
"3235","B",0.036995615
"3236","B",0.053726384
"3237","B",0.061303478
"3238","B",0.014311515
"3239","B",0.065104783
"3240","B",0.050763201
"3241","B",0.066797679
"3242","B",0.017674864
"3243","B",0.02276599
"3244","B",0.010134084
"3245","B",0.014910861
"3246","B",0.03675692
"3247","B",0.049675311
"3248","B",0.011093941
"3249","B",0.00485548
"3250","B",0.027804655
"3251","B",0.016472799
"3252","B",0.026534031
"3253","B",0.00491049
"3254","B",0.014203807
"3255","B",0.03568507
"3256","B",0.015973994
"3257","B",0.033640948
"3258","B",0.036550982
"3259","B",0.066213862
"3260","B",0.036805299
"3261","B",0.001688775
"3262","B",0.023552057
"3263","B",0.034954379
"3264","B",0.07189123
"3265","B",0
"3266","B",0.069849648
"3267","C",0.05043491
"3268","C",0.000944022
"3269","C",0
"3270","C",0.043272994
"3271","C",0.049769251
"3272","C",0.059835324
"3273","C",0.022746514
"3274","C",0.009315387
"3275","C",0.028050008
"3276","C",0.007367013
"3277","C",0
"3278","C",0.03290744
"3279","C",0.001891784
"3280","C",0.161639867
"3281","C",0.046779524
"3282","C",0.006067835
"3283","C",0.010803116
"3284","C",0.131238439
"3285","C",0.056079961
"3286","C",0.049557617
"3287","C",0.029217558
"3288","C",0.082797513
"3289","C",0.041754397
"3290","C",0.068824773
"3291","C",0.081401545
"3292","C",0.008614201
"3293","C",0.079111086
"3294","C",0.064090307
"3295","C",0.097045159
"3296","C",0.060969674
"3297","C",0.099600516
"3298","C",0.03735014
"3299","C",0.083272168
"3300","C",0.040462235
"3301","C",0.048488578
"3302","C",0.083700713
"3303","C",0.055194517
"3304","C",0.058775708
"3305","C",0.002823451
"3306","C",0.07513476
"3307","C",0.037073929
"3308","C",0
"3309","C",0.054035638
"3310","C",0.050687601
"3311","C",0.050191841
"3312","C",0.0088827
"3313","C",0.045638777
"3314","C",0.037103407
"3315","C",0.003586312
"3316","C",0.026900417
"3317","C",0.052057349
"3318","C",0.065184499
"3319","C",0.016590995
"3320","C",0.065584708
"3321","C",0.020997362
"3322","C",0.054307247
"3323","C",0.067699325
"3324","C",0.009770708
"3325","C",0.051626407
"3326","C",0.035710426
"3327","C",0.052187415
"3328","C",0.056050232
"3329","C",0.003612468
"3330","C",0.070266236
"3331","C",0.050696805
"3332","C",0.043323827
"3333","C",0.048338505
"3334","C",0.059701283
"3335","C",0.049900522
"3336","C",0
"3337","C",0.026728615
"3338","C",0.073206284
"3339","C",0.056124919
"3340","C",0.03637942
"3341","C",0.004741474
"3342","C",0.04028255
"3343","C",0.035224143
"3344","C",0.041506928
"3345","C",0.057636473
"3346","C",0.043405209
"3347","C",0.055718808
"3348","C",0.032059279
"3349","C",0.001907435
"3350","C",0.042911935
"3351","C",0.019979548
"3352","C",0.024594884
"3353","C",0.052036897
"3354","C",0.036023608
"3355","C",0.00535232
"3356","C",0.007017751
"3357","C",0.038325515
"3358","C",5e-09
"3359","C",0.002989998
"3360","C",0.050854796
"3361","C",0.045610822
"3362","C",0.073891274
"3363","C",0.010516377
"3364","C",0.010426724
"3365","C",0.064340123
"3366","C",0.057391688
"3367","C",0.060776382
"3368","C",0
"3369","C",0.068662566
"3370","C",0.084360874
"3371","C",0.067760005
"3372","C",0.054246654
"3373","C",0.05339002
"3374","C",0.054386944
"3375","C",0.047807832
"3376","C",0.054076275
"3377","C",0.039296524
"3378","C",0.100422378
"3379","C",0
"3380","C",0.000950584
"3381","C",0.047628783
"3382","C",0.031622609
"3383","C",0.020588694
"3384","C",0.083489757
"3385","C",0.041366364
"3386","C",0.004614516
"3387","C",0.042132248
"3388","C",0.087717286
"3389","C",0.033167354
"3390","C",0.045100727
"3391","C",0.001882579
"3392","C",0.071749848
"3393","C",0.051797337
"3394","C",0.004963603
"3395","C",0.099330603
"3396","C",0.038482305
"3397","C",0.048748236
"3398","C",0.001902872
"3399","C",0.017102664
"3400","C",0.075799543
"3401","C",0.046180168
"3402","C",0.054135271
"3403","C",0.060068513
"3404","C",0.029148377
"3405","C",0.06002095
"3406","C",0.084437804
"3407","C",0.071165031
"3408","C",0.037843655
"3409","C",0.086051936
"3410","C",0.04497569
"3411","C",0.011529837
"3412","C",0.006012602
"3413","C",0.00095695
"3414","C",0.00326211
"3415","C",0.068576562
"3416","C",0.016003568
"3417","C",0.072121991
"3418","C",0.048710215
"3419","C",0.019631754
"3420","C",0.010654542
"3421","C",0.041767116
"3422","C",0.032251473
"3423","C",0.03923945
"3424","C",0.067352664
"3425","C",0.0039633
"3426","C",0.019758797
"3427","C",0.066309819
"3428","C",0.01084781
"3429","C",0.037683103
"3430","C",0.058260957
"3431","C",0.037116255
"3432","C",0.004754402
"3433","C",0.068282823
"3434","C",0.075745574
"3435","C",0.001042572
"3436","C",0.015726123
"3437","C",0.072711764
"3438","C",0.060853747
"3439","C",0.04365823
"3440","C",5e-09
"3441","C",0.002940291
"3442","C",0.040448188
"3443","C",0.007721242
"3444","C",0.017707138
"3445","C",0.0626719
"3446","C",0.010977207
"3447","C",0.033632767
"3448","C",0
"3449","C",5e-09
"3450","C",0.026016852
"3451","C",0.055927943
"3452","C",0.052128347
"3453","C",0.004734694
"3454","C",0.051914922
"3455","C",0.017762266
"3456","C",0.02573408
"3457","C",0.059283617
"3458","C",0.056643146
"3459","C",0.045515578
"3460","C",0.035115
"3461","C",0.039106779
"3462","C",0.031305143
"3463","C",0.030063629
"3464","C",0.072943239
"3465","C",0.062327993
"3466","C",0.063883577
"3467","C",0
"3468","C",0.069659558
"3469","C",0.030963298
"3470","C",0.039817817
"3471","C",0.045447697
"3472","C",0.077582603
"3473","C",0.010687581
"3474","C",0.035992007
"3475","C",0
"3476","C",0.0475385
"3477","C",0.026888742
"3478","C",0.071246765
"3479","C",0.036518305
"3480","C",0.057660095
"3481","C",0.039925704
"3482","C",0.046045352
"3483","C",0.034379289
"3484","C",0.040906371
"3485","C",0.055821117
"3486","C",0.094514144
"3487","C",0.059553323
"3488","C",0.064214775
"3489","C",0.053661531
"3490","C",0.029136745
"3491","C",0.04954752
"3492","C",0.050055086
"3493","C",0.053407818
"3494","C",0.044449416
"3495","C",0.065760748
"3496","C",0.036022328
"3497","C",0.057070917
"3498","C",0.054813539
"3499","C",0.054927335
"3500","C",0.05053495
"3501","C",0.059800198
"3502","C",0.050078441
"3503","C",0.058087629
"3504","C",0.051712548
"3505","C",0.031510687
"3506","C",0.04240253
"3507","C",0.01715193
"3508","C",0.043862687
"3509","C",0.053328001
"3510","C",5e-09
"3511","C",0.061743299
"3512","C",0.052748722
"3513","C",0.06781493
"3514","C",0.054031601
"3515","C",0.06240516
"3516","C",0.038615414
"3517","C",0.047626675
"3518","C",0.058152641
"3519","C",0.072927369
"3520","C",0.048905967
"3521","C",0.0608206
"3522","C",0.043904721
"3523","C",0.032265446
"3524","C",0.048995987
"3525","C",0.066662295
"3526","C",0.055814761
"3527","C",0.060223186
"3528","C",0.044530267
"3529","C",0.055608627
"3530","C",0.046846986
"3531","C",0.057507253
"3532","C",0.054333554
"3533","C",0.055243857
"3534","C",0.04725542
"3535","C",0.049563932
"3536","C",0.050836819
"3537","C",0.050743463
"3538","C",0.060520193
"3539","C",0.043478765
"3540","C",0.038995156
"3541","C",0.03614995
"3542","C",0.041467871
"3543","C",0.046514111
"3544","C",0.054536752
"3545","C",0.036107677
"3546","C",0.034435068
"3547","C",0.056807624
"3548","C",0.031665749
"3549","C",0.053825904
"3550","C",0.058489928
"3551","C",0.062610521
"3552","C",0.001929827
"3553","C",0.064613621
"3554","C",0.018440866
"3555","C",0.060589721
"3556","C",0.038533337
"3557","C",0.056592999
"3558","C",0.00093989
"3559","C",0.054581854
"3560","C",0.030223938
"3561","C",0.064435833
"3562","C",0.030935742
"3563","C",0.058745536
"3564","C",0.000946347
